meeting_date,packet,report_dates,vendor_num,vendor,description,invoice_date,amount,gl_account,gl_title
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1358,DELTA COUNTY ROAD & BRIDG,"2024PA ASPHALT WORK ON 10/1/2024,",10/24/2024,29625.26,10-45-70,CAPITAL OUTLAY
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1190,Empower Trust Company LLC,PD11012024 Retirement Plan PPE 11012024,11/01/2024,3553.01,10-0220,RETIREMENT PLAN
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1190,Empower Trust Company LLC,PD11152024 Retirement Plan PPE 11152024,11/15/2024,3573.68,10-0220,RETIREMENT PLAN
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1221,ENVIRO-CHEM ANALYTICAL IN,"14170995 NO2, NO3, Se, PD TREATMENT",11/15/2024,65.3,70-51-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1369,IWORQ,502804 ADMIN ALLOCATION,11/01/2024,750.0,10-41-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1369,IWORQ,502804 WATER ALLOCATION,11/01/2024,750.0,60-50-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1369,IWORQ,502804 WW ALLOCATION,11/01/2024,750.0,70-51-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1369,IWORQ,502804 SANITATION ALLOCATION,11/01/2024,750.0,80-52-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,645,"Mail Services, LLC.",1962094 Postage,11/11/2024,197.97,60-50-17,POSTAGE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,645,"Mail Services, LLC.",1962094 Postage,11/11/2024,192.15,70-51-17,POSTAGE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,645,"Mail Services, LLC.",1962094 Postage,11/11/2024,192.15,80-52-17,POSTAGE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,122,NAPA - Paonia Auto Parts,416736 BLACK SILICON FOR SHOP,11/06/2024,11.62,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,122,NAPA - Paonia Auto Parts,416997 PRIMARY WIRE FOR PD WIG W,11/15/2024,10.84,10-45-22,REPAIRS & MAINTENANCE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776651 Fuel - DMG697,10/28/2024,64.6,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776652 Fuel - DMG694,10/29/2024,47.45,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776653 WATER FUEL,10/30/2024,25.02,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776653 STREETS FUEL,10/30/2024,25.02,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776653 PARKS FUEL,10/30/2024,25.02,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776653 SANITATION FUEL,10/30/2024,25.02,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776653 WASTEWATER FUEL,10/30/2024,25.02,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy’s),776654 Fuel - DMG546,10/31/2024,110.55,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),776655 Fuel - DMG696,10/31/2024,39.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930023 Fuel - DMG696,10/02/2024,44.25,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930024 Fuel - AJO445,10/02/2024,28.4,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930025 Fuel - DMG697,10/02/2024,51.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930026 WATER FUEL,10/03/2024,26.0,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930026 STREETS FUEL,10/03/2024,26.0,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930026 PARKS FUEL,10/03/2024,26.0,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930026 SANITATION FUEL,10/03/2024,26.0,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930026 WASTEWATER FUEL,10/03/2024,26.0,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy’s),930027 Fuel - DMG694,10/03/2024,41.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930028 WATER FUEL,10/03/2024,8.87,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930028 STREETS FUEL,10/03/2024,8.87,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930028 PARKS FUEL,10/03/2024,8.87,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930028 SANITATION FUEL,10/03/2024,8.87,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930028 WASTEWATER FUEL,10/03/2024,8.87,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930029 WATER FUEL,10/04/2024,22.07,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930029 STREETS FUEL,10/04/2024,22.07,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy’s),930029 PARKS FUEL,10/04/2024,22.07,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930029 SANITATION FUEL,10/04/2024,22.07,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930029 WASTEWATER FUEL,10/04/2024,22.07,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930030 Fuel - DMG696,10/04/2024,40.2,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930031 WATER FUEL,10/08/2024,16.86,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930031 STREETS FUEL,10/08/2024,16.86,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930031 PARKS FUEL,10/08/2024,16.86,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930031 SANITATION FUEL,10/08/2024,16.86,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930031 WASTEWATER FUEL,10/08/2024,16.86,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930032 Fuel - DMG697,10/08/2024,51.75,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930033 Fuel - DMG696,10/09/2024,29.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930034 WATER FUEL,10/10/2024,22.93,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930034 STREETS FUEL,10/10/2024,22.93,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930034 PARKS FUEL,10/10/2024,22.93,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930034 SANITATION FUEL,10/10/2024,22.93,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930034 WASTEWATER FUEL,10/10/2024,22.93,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930035 Fuel - AJO445,10/10/2024,28.5,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930036 Fuel - DMG696,10/11/2024,42.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930037 Fuel - 546,10/14/2024,127.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930038 WATER FUEL,10/15/2024,31.24,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930038 STREETS FUEL,10/15/2024,31.24,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930038 PARKS FUEL,10/15/2024,31.24,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930038 SANITATION FUEL,10/15/2024,31.24,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930038 WASTEWATER FUEL,10/15/2024,31.24,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930040 Fuel - DMG694,10/16/2024,35.75,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930041 WATER FUEL,10/15/2024,17.55,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930041 STREETS FUEL,10/15/2024,17.55,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930041 PARKS FUEL,10/15/2024,17.55,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930041 SANITATION FUEL,10/15/2024,17.55,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930041 WASTEWATER FUEL,10/15/2024,17.55,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930042 Fuel - DMG696,10/16/2024,39.5,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930043 Fuel - DMG695,10/17/2024,53.75,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930044 Fuel - AJO445,10/18/2024,31.4,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930045 Fuel - DMG695,10/18/2024,35.0,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930046 Fuel - DMG695,10/21/2024,53.85,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930047 WATER FUEL,10/21/2024,5.77,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930047 STREETS FUEL,10/21/2024,5.77,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930047 PARKS FUEL,10/21/2024,5.77,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930047 SANITATION FUEL,10/21/2024,5.77,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930047 WASTEWATER FUEL,10/21/2024,5.77,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930048 Fuel - DMG696,10/24/2024,29.98,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930049 WATER FUEL,10/25/2024,18.11,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930049 STREETS FUEL,10/25/2024,18.11,10-45-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930049 PARKS FUEL,10/25/2024,18.11,10-46-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930049 SANITATION FUEL,10/25/2024,18.11,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930049 WASTEWATER FUEL,10/25/2024,18.12,70-51-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,141,North Fork Service (Reedy's),930050 Fuel - DMG696,10/25/2024,30.43,10-42-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1401,OPTEK UTILITY SERVICES LLC,209 EMERGENCY CALL & HYDRO E,11/07/2024,2125.0,10-45-40,MISCELLANEOUS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,125,Paonia Farm & Home Supply Inc,205933 EARPLUGS - LEAF VAC USAGE,11/05/2024,3.99,10-45-16,OPERATING SUPPLIES
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,125,Paonia Farm & Home Supply Inc,206087 CLAMP FOR LIGHT BAR ON SID,11/06/2024,2.39,60-50-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,125,Paonia Farm & Home Supply Inc,206245 GLOVES FOR TRASH,11/08/2024,6.99,80-52-16,OPERATING SUPPLIES
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,499,Phonz+,17578 Water,11/01/2024,714.35,60-50-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,499,Phonz +,17578 Sewer,11/01/2024,714.35,70-51-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,499,Phonz+,17578 General,11/01/2024,714.35,10-41-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,499,Phonz+,17578 Sanitation,11/01/2024,714.35,80-52-31,DUES & SUBSCRIPTIONS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1325,PROFESSIONAL MANAGEMENT,84991 Admin,10/31/2024,480.0,10-41-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1325,PROFESSIONAL MANAGEMENT,84991 Water,10/31/2024,480.0,60-50-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1325,PROFESSIONAL MANAGEMENT,84991 WasteWater,10/31/2024,480.0,70-51-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1325,PROFESSIONAL MANAGEMENT,84991 Santiation,10/31/2024,480.0,80-52-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1325,PROFESSIONAL MANAGEMENT,84991 PD,10/31/2024,480.0,10-42-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1224,Rhinehart Oil Co.,101340CT FUEL FOR TRASH TRUCK,10/31/2024,541.54,80-52-23,VEHICLE EXPENSE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,145,Robert's Enterprises Inc,106160004535 14432 & 14436 CRESTHAVEN T,11/10/2024,110.0,80-52-02,CONTRACT LABOR
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1335,SGM. INC.,2013-471.013- 2MG TANK RE-COATING SERVI,11/14/2024,716.5,60-50-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1335,"SGM, INC.",2013-471.014- 5TH/GRAND RE-ALIGNMENT SE,11/14/2024,4589.25,10-45-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1335,"SGM, INC.",2013-471.016- GIS MAPPING SIDEWALK ASSE,11/14/2024,480.0,70-51-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1335,"SGM, INC.",2013-471.016- GIS MAPPING SIDEWALK ASSE,11/14/2024,480.0,60-50-20,LEGAL. ENGINEERING & PR
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1335,"SGM, INC.",2013-471.016- GIS MAPPING SIDEWALK ASSE,11/14/2024,480.0,10-45-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1170,Shums Coda Associates,18539 CONSULTING SERVICES 10/01/,11/06/2024,1620.0,10-43-20,"LEGAL, ENGINEERING & PR"
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,566,Simmons Lock & Key Delta,5588 TOWN HALL RE-KEY ALL DOOR,11/05/2024,430.5,10-41-73,BUILDING IMPROVEMENTS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,566,Simmons Lock & Key Delta,5588 TOWN HALL RE-KEY ALL DOOR,11/05/2024,430.5,10-42-73,BUILDING IMPROVEMENTS
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,152,"Southwestern Systems, Inc",203408 Jet Clean & TV Inspection 11/05/2,11/06/2024,2994.72,70-51-22,REPAIRS & MAINTENANCE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1301,Western Implement,45760 CHAIN SAW SERVICE; CARB KI,11/13/2024,79.04,10-45-22,REPAIRS & MAINTENANCE
2024-11-26,2024-11-26-evt209,11/12/2024-12/10/2024,1301,Western Implement,IN43924 CHAIN SAW BAR OIL & 20 3/8 R,11/07/2024,103.08,10-46-70,CAPITAL OUTLAY
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",675807572 ADMIN PAYROLL,11/22/2024,20.66,10-41-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",675807572 WATER PAYROLL,11/22/2024,20.66,60-50-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",675807572 WW PAYROLL,11/22/2024,20.66,70-51-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",675807572 SANITATION PAYROLL,11/22/2024,20.67,80-52-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",676307046 ADMIN PAYROLL,11/29/2024,43.76,10-41-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",676307046 WATER PAYROLL,11/29/2024,43.76,60-50-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",676307046 WW PAYROLL,11/29/2024,43.76,70-51-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1352,"ADP, INC",676307046 SANITATION PAYROLL,11/29/2024,43.76,80-52-20,"LEGAL, ENGINEERING & PR"
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,749,AFLAC,129344 AFLAC ACH 12042024,12/04/2024,145.62,10-0225,.AFLAC COVERAGE
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PW - Snow Pusher & Scoop Orde,12/01/2024,41.74,10-45-25,SHOP EXPENSE
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PW - Snow Pusher & Scoop Orde,12/01/2024,41.75,10-46-25,SHOP EXPENSE
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PD - Tactical Jacket Order # 111-7,12/01/2024,185.0,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PD - Gloves Order# 111 -1544723-,12/01/2024,59.97,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PD - 64GB Flash Drive Pack of 10,12/01/2024,36.88,10-42-15,OFFICE SUPPLES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PD - Beanie Order# 111-1544723-,12/01/2024,9.99,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PD - Gloves Order# 111-1544723-,12/01/2024,19.99,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PD - Gloves Order# 111-1544723-,12/01/2024,39.98,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 PW - Gloves Order# 112-8996041,12/01/2024,76.8,80-52-25,SHOP EXPENSE
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,29.94,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,29.94,10-41-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,59.88,60-50-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,59.88,70-51-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,59.88,80-52-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,11.22,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,11.22,10-41-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,22.47,60-50-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,22.47,70-51-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,22.47,80-52-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,7.48,10-42-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,7.48,10-41-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,14.98,60-50-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,14.98,70-51-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - phone cases Order# 113-,12/01/2024,14.98,80-52-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - laminating pouches Order,12/01/2024,3.33,10-41-15,OFFICE SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - laminating pouches Order,12/01/2024,3.33,60-50-16,OPERATING SUPPLIES
2024-12-10,2024-12-10-evt197,11/27/2024-12/6/2024,1341,AMAZON BUSINESS,16MC-HDGV-6 Admin - bidning combs Order# 11,12/01/2024,2.83,10-41-15,OFFICE SUPPLIES
